"year","institution","oa_type","value","pc"
2021,"University of Western Australia","hybrid",939,15.0071919450216
2021,"University of Western Australia","green",703,11.2354163337062
2021,"University of Western Australia","bronze",534,8.53444142560332
2021,"University of Western Australia","diamond",128,2.04570880613713
2021,"University of Adelaide","closed",2746,46.6689326988443
2021,"University of Adelaide","gold",1234,20.9721278042148
2021,"University of Adelaide","hybrid",722,12.2705642420122
2021,"University of Adelaide","green",612,10.4010876954453
2021,"University of Adelaide","bronze",452,7.68184908225697
2021,"University of Adelaide","diamond",118,2.00543847722638
2021,"Monash University","closed",5519,41.7505106286406
2021,"Monash University","gold",2714,20.5310537862168
2021,"Monash University","hybrid",1976,14.9481806490657
2021,"Monash University","green",1829,13.8361449428852
2021,"Monash University","bronze",941,7.11854149330509
2021,"Monash University","diamond",240,1.81556849988653
2021,"UNSW Sydney","closed",5586,44.7130393020091
2021,"UNSW Sydney","gold",2700,21.6121027775554
2021,"UNSW Sydney","hybrid",1698,13.5916113023293
2021,"UNSW Sydney","green",1375,11.0061634515329
2021,"UNSW Sydney","bronze",866,6.93188185383815
2021,"UNSW Sydney","diamond",268,2.14520131273513
2022,"University of Melbourne","closed",5225,36.7854125598423
2022,"University of Melbourne","gold",3561,25.0704027034638
2022,"University of Melbourne","hybrid",2252,15.8546888200507
2022,"University of Melbourne","green",1586,11.1658687693607
2022,"University of Melbourne","bronze",1231,8.66657279639538
2022,"University of Melbourne","diamond",349,2.45705435088707
2022,"Australian National University","closed",2102,37.7989570221183
2022,"Australian National University","gold",1073,19.2950908110052
2022,"Australian National University","hybrid",842,15.1411616615717
2022,"Australian National University","green",842,15.1411616615717
2022,"Australian National University","bronze",543,9.7644308577594
2022,"Australian National University","diamond",159,2.85919798597375
2022,"University of Sydney","closed",5214,38.6565836298932
2022,"University of Sydney","gold",3200,23.7247924080664
2022,"University of Sydney","hybrid",2040,15.1245551601424
2022,"University of Sydney","green",1514,11.2247924080664
2022,"University of Sydney","bronze",1227,9.09697508896797
2022,"University of Sydney","diamond",293,2.17230130486358
2022,"University of Queensland","closed",4721,40.5967839023132
2022,"University of Queensland","gold",2676,23.0114369249291
2022,"University of Queensland","hybrid",1764,15.1689741164331
2022,"University of Queensland","green",1309,11.256341903861
2022,"University of Queensland","bronze",875,7.52429271648465
2022,"University of Queensland","diamond",284,2.44217043597902
2022,"University of Western Australia","closed",2311,37.6323074417847
2022,"University of Western Australia","gold",1488,24.2305813385442
2022,"University of Western Australia","hybrid",916,14.9161374368995
2022,"University of Western Australia","green",749,12.1967106334473
2022,"University of Western Australia","bronze",559,9.10275199478912
2022,"University of Western Australia","diamond",118,1.92151115453509
2022,"University of Adelaide","closed",2264,41.6176470588235
2022,"University of Adelaide","gold",1187,21.8198529411765
2022,"University of Adelaide","hybrid",820,15.0735294117647
2022,"University of Adelaide","green",621,11.4154411764706
2022,"University of Adelaide","bronze",445,8.18014705882353
2022,"University of Adelaide","diamond",103,1.89338235294118
2022,"Monash University","closed",4948,39.2729581712834
2022,"Monash University","gold",2808,22.287483133582
2022,"Monash University","hybrid",1854,14.7154536074292
2022,"Monash University","green",1555,12.3422493848718
2022,"Monash University","bronze",1158,9.19120565124216
2022,"Monash University","diamond",276,2.1906500515914
2022,"UNSW Sydney","closed",4982,41.8866655456533
2022,"UNSW Sydney","gold",2780,23.3731293088952
2022,"UNSW Sydney","hybrid",1609,13.5278291575584
2022,"UNSW Sydney","green",1371,11.5268202455019
2022,"UNSW Sydney","bronze",872,7.33142761055995
2022,"UNSW Sydney","diamond",280,2.35412813183118
2023,"University of Melbourne","closed",4351,31.4106266243142
2023,"University of Melbourne","gold",3834,27.6783136009241
2023,"University of Melbourne","hybrid",3354,24.2131100202137
2023,"University of Melbourne","green",1424,10.2801039561074
2023,"University of Melbourne","bronze",503,3.63124458561941
2023,"University of Melbourne","diamond",386,2.78660121282125
2023,"Australian National University","closed",1818,33.9876612450925
2023,"Australian National University","gold",1499,28.0239297064872
2023,"Australian National University","hybrid",1019,19.0502897737895
2023,"Australian National University","green",510,9.53449242849131
2023,"Australian National University","bronze",320,5.98242662179847
2023,"Australian National University","diamond",183,3.421200224341
2023,"University of Sydney","closed",4559,34.4778038266657
2023,"University of Sydney","gold",3339,25.2514557967178
2023,"University of Sydney","hybrid",2987,22.5894275126673
2023,"University of Sydney","green",1496,11.3136202072147
2023,"University of Sydney","bronze",528,3.99304242607578
2023,"University of Sydney","diamond",314,2.3746502306587
2023,"University of Queensland","closed",3687,33.3303200144639
2023,"University of Queensland","gold",3229,29.1900198879045
2023,"University of Queensland","hybrid",2474,22.3648526487073
2023,"University of Queensland","green",962,8.69643825709637
2023,"University of Queensland","bronze",390,3.52558307720123
2023,"University of Queensland","diamond",320,2.89278611462665
2023,"University of Western Australia","closed",2046,34.683844719444
2023,"University of Western Australia","gold",1518,25.7331751144262
2023,"University of Western Australia","hybrid",1423,24.1227326665537
2023,"University of Western Australia","green",532,9.01847770808612
2023,"University of Western Australia","bronze",245,4.1532463129344
2023,"University of Western Australia","diamond",135,2.28852347855569
2023,"University of Adelaide","closed",2047,36.5601000178603
2023,"University of Adelaide","gold",1458,26.0403643507769
2023,"University of Adelaide","hybrid",1152,20.5751026969102
2023,"University of Adelaide","green",574,10.2518306840507
2023,"University of Adelaide","bronze",187,3.33988212180747
2023,"University of Adelaide","diamond",181,3.23272012859439
2023,"Monash University","closed",3971,32.1825107383094
2023,"Monash University","gold",3446,27.9277088905098
2023,"Monash University","hybrid",2693,21.8251073830943
2023,"Monash University","green",1379,11.1759461868871
2023,"Monash University","bronze",533,4.31963692357565
2023,"Monash University","diamond",317,2.56908987762379
2023,"UNSW Sydney","closed",4045,36.1160714285714
2023,"UNSW Sydney","gold",2724,24.3214285714286
2023,"UNSW Sydney","hybrid",2471,22.0625
2023,"UNSW Sydney","green",1114,9.94642857142857
2023,"UNSW Sydney","bronze",500,4.46428571428571
2023,"UNSW Sydney","diamond",346,3.08928571428571
